Surname;GivenName;Gender;Age;Birthday;Centimeters;Kilograms;ZipCode;StreetAddress;City;TelephoneNumber;id
Dodier      ;Mallory   ;male  ;41;4/15/1983;172;68.9;67500;57 Avenue des Tuileries      ;HAGUENAU            ;348.970.103;44408
Barrière    ;D'Arcy    ;male  ;71;11/22/1952;166;98;13003;55 rue Beauvau               ;MARSEILLE           ;416.515.359;44409
Carrière    ;Nouel     ;male  ;38;5/3/1986;178;91.7;68300;15 avenue du Marechal Juin   ;SAINT-LOUIS         ;399.503.304;44410
Beauchesne  ;Romain    ;male  ;60;12/25/1963;172;71.4;55000;97 Rue Joseph Vernet         ;BAR-LE-DUC          ;347.973.798;44411
Cantin      ;Raoul     ;male  ;85;3/18/1939;176;101.9;39000;26 Rue Hubert de Lisle       ;LONS-LE-SAUNIER     ;363.201.319;44412
Ruel        ;Alice     ;female;46;7/14/1977;171;90;33260;42 rue du Clair Bocage       ;LA TESTE-DE-BUCH    ;543.720.594;44413
Sirois      ;Percy     ;male  ;70;3/6/1954;179;87.7;95200;50 rue des six frères Ruellan;SARCELLES           ;135.604.856;44414
Marquis     ;Mignonette;female;72;6/25/1951;157;97.4;97100;53 Rue du Limas              ;BASSE-TERRE         ;585.457.081;44415
Lafrenière  ;Marveille ;female;80;2/22/1944;163;76.5;57158;23 Avenue des Pr'es          ;MONTIGNY-LÈS-METZ   ;370.047.839;44416
Quiron      ;Yseult    ;female;32;9/2/1991;167;97;57200;80 rue des six frères Ruellan;SARREGUEMINES       ;347.860.271;44417
Brochu      ;Noémi     ;female;80;1/31/1944;167;62;13010;85 cours Franklin Roosevelt  ;MARSEILLE           ;438.623.470;44418
Gadbois     ;Orson     ;male  ;71;5/3/1953;175;103.9;6200;20 rue des Chaligny          ;NICE                ;409.604.623;44419
Lafontaine  ;Huette    ;female;75;2/11/1949;154;62.3;95100;96 Avenue De Marlioz         ;ARGENTEUIL          ;102.340.647;44420
Fouquet     ;Nadine    ;female;23;10/7/2000;166;56.7;97160;31 rue Goya                  ;LE MOULE            ;531.440.866;44421
Lachance    ;Vaden     ;male  ;23;10/11/2000;171;70.2;64100;12 Rue du Limas              ;BAYONNE             ;545.593.716;44422
Norbert     ;Orva      ;female;19;8/5/2004;159;46.7;97430;26 rue du Général Ailleret   ;LE TAMPON           ;262.797.912;44423
Maheu       ;Dominic   ;male  ;34;7/19/1989;186;88.8;77200;9 rue du Fossé des Tanneurs  ;TORCY               ;172.848.006;44424
Sciverit    ;Belda     ;female;32;3/14/1992;173;58.2;97470;45 rue des Nations Unies     ;SAINT-BENOÎT        ;212.259.177;44425
Deserres    ;Thomas    ;male  ;79;4/17/1945;167;75.8;45160;98 Rue Roussy                ;OLIVET              ;287.874.777;44426
Audet       ;Amarante  ;female;71;9/8/1952;166;81.8;58000;23 rue des Chaligny          ;NEVERS              ;336.448.895;44427
Blanchard   ;Barry     ;male  ;71;2/27/1953;176;85.9;69110;37 rue Pierre Motte          ;SAINTE-FOY-LÈS-LYON ;457.874.480;44428
Chrétien    ;Brier     ;female;35;5/8/1989;175;99.1;78100;96 rue du Château            ;SAINT-GERMAIN-EN-LAY;190.823.858;44429
Faucher     ;Dielle    ;female;31;1/5/1993;154;93.4;92120;1 rue de la Mare aux Carats  ;MONTROUGE           ;114.136.075;44430
Bériault    ;Burnell   ;male  ;78;4/1/1946;173;59.8;91220;67 rue Grande Fusterie       ;BRÉTIGNY-SUR-ORGE   ;102.449.967;44431
Paradis     ;Gaspar    ;male  ;78;4/21/1946;179;65.4;94130;62 boulevard de Prague       ;NOGENT-SUR-MARNE    ;133.686.013;44432
Leclair     ;Cinderella;female;77;10/24/1946;165;56.9;94220;58 place Maurice-Charretier  ;CHARENTON-LE-PONT   ;143.755.856;44433
Laramée     ;D'Arcy    ;male  ;65;4/10/1959;185;96.7;31200;42 rue Pierre De Coubertin   ;TOULOUSE            ;584.627.995;44434
Avare       ;Ferragus  ;male  ;43;1/23/1981;173;90.8;59160;2 rue Léon Dierx             ;LOMME               ;349.356.984;44435
Hervieux    ;Eliot     ;male  ;63;6/28/1960;183;80.6;13009;81 cours Franklin Roosevelt  ;MARSEILLE           ;491.458.106;44436
Mercier     ;Henri     ;male  ;22;7/27/2001;177;107;13400;52 rue de Lille              ;AUBAGNE             ;408.141.941;44437
Fluet       ;Quincy    ;male  ;27;7/5/1996;172;80;59000;56 Chemin Challet            ;LILLE               ;309.196.910;44438
Brochu      ;Esmeraude ;female;29;5/7/1995;166;56.4;91210;59 rue Cazade                ;DRAVEIL             ;158.188.216;44439
Beaulieu    ;Alita     ;female;81;12/22/1942;152;57.6;54000;26 place Stanislas           ;NANCY               ;331.337.040;44440
Richard     ;Gilles    ;male  ;37;11/9/1986;187;81.4;62200;4 rue Petite Fusterie        ;BOULOGNE-SUR-MER    ;343.131.540;44441
Cormier     ;Sébastien ;male  ;38;1/28/1986;175;114.8;89100;87 avenue de Bouvines        ;SENS                ;353.440.561;44442
Masson      ;Cloridan  ;male  ;52;5/15/1972;179;97.4;47300;6 place de Miremont          ;VILLENEUVE-SUR-LOT  ;505.430.680;44443
Cousteau    ;Orva      ;female;62;3/7/1962;172;69.7;31700;1 rue Marie de Médicis       ;BLAGNAC             ;582.451.400;44444
Echeverri   ;Maryse    ;female;79;11/10/1944;162;59.4;20090;39 Chemin des Bateliers      ;AJACCIO             ;482.607.457;44445
Bertrand    ;Denise    ;female;73;12/3/1950;166;89.9;62110;88 rue des Lacs              ;HÉNIN-BEAUMONT      ;365.717.752;44446
Morneau     ;Sumner    ;male  ;77;12/28/1946;184;87.5;78140;8 boulevard d'Alsace         ;VÉLIZY-VILLACOUBLAY ;102.662.694;44447
Gervais     ;Philippe  ;male  ;34;8/22/1989;178;98.5;97610;84 Avenue Millies Lacroix    ;DZAOUDZI            ;290.845.147;44448
Labbé       ;Armina    ;female;61;3/7/1963;159;102.6;97234;40 rue Isambard              ;FORT-DE-FRANCE      ;547.361.433;44449
Brousseau   ;Laverne   ;female;25;4/22/1999;174;66.1;33140;58 Place Charles de Gaulle   ;VILLENAVE-D'ORNON   ;575.767.371;44450
Dennis      ;Christiane;female;27;8/30/1996;156;91.8;51200;86 Rue du Palais             ;ÉPERNAY             ;357.267.197;44451
Dostie      ;Noémi     ;female;25;10/1/1998;155;83.8;62200;26 rue Petite Fusterie       ;BOULOGNE-SUR-MER    ;316.483.772;44452
L'Angelier  ;Josephe   ;female;35;6/17/1988;163;95.2;37100;24 quai Saint-Nicolas        ;TOURS               ;276.363.276;44453
Vadnais     ;Delphine  ;female;45;2/5/1979;157;91.4;20600;62 Rue du Limas              ;BASTIA              ;406.727.346;44454
Rousseau    ;Patrick   ;male  ;70;9/17/1953;176;106.2;59190;58 Avenue des Tuileries      ;HAZEBROUCK          ;365.774.650;44455
Chevrette   ;Mirabelle ;female;65;7/19/1958;161;95.3;69001;50 rue de la République      ;LYON                ;466.189.629;44456
Bertrand    ;Alacoque  ;female;40;3/24/1984;158;83.9;77200;23 rue du Fossé des Tanneurs ;TORCY               ;139.162.554;44457
Ruel        ;Thomas    ;male  ;37;9/11/1986;182;102;93800;43 Rue du Palais             ;ÉPINAY-SUR-SEINE    ;164.030.098;44458
Turcotte    ;Maslin    ;male  ;70;8/11/1953;171;79.5;93160;86 boulevard de Prague       ;NOISY-LE-GRAND      ;175.928.322;44459
Daigle      ;Parnella  ;female;45;9/23/1978;167;57.6;98800;32 Rue Roussy                ;NOUMÉA              ;360.857.687;44460
Norbert     ;Guillaume ;male  ;73;5/24/1950;182;84;88000;61 Rue du Palais             ;ÉPINAL              ;381.282.927;44461
Renaud      ;Hedvige   ;female;55;10/7/1968;167;72.5;91330;91 Rue Bonnet                ;YERRES              ;188.771.811;44462
Bonneville  ;Aubrey    ;female;52;9/17/1971;157;72.2;94220;74 place Maurice-Charretier  ;CHARENTON-LE-PONT   ;159.901.477;44463
Lemieux     ;Arthur    ;male  ;58;4/15/1966;180;95;78120;62 rue Lenotre               ;RAMBOUILLET         ;145.918.491;44464
Proulx      ;Chantal   ;female;37;1/29/1987;168;49;97232;84 rue Michel Ange           ;LE LAMENTIN         ;519.361.072;44465
Flamand     ;Emmeline  ;female;46;1/22/1978;162;91.3;82000;68 rue Bonneterie            ;MONTAUBAN           ;514.773.352;44466
Abril       ;Léon      ;male  ;26;12/10/1997;179;67.8;87000;20 Chemin Challet            ;LIMOGES             ;597.273.856;44467
Echeverri   ;Germain   ;male  ;34;12/19/1989;169;105.1;83200;19 rue du Fossé des Tanneurs ;TOULON              ;440.088.436;44468
Routhier    ;Victoire  ;female;54;12/28/1969;173;84.9;71300;22 Rue de Verdun             ;MONTCEAU-LES-MINES  ;314.010.322;44469
Martin      ;Comforte  ;female;19;8/21/2004;155;56.2;59240;32 rue Cazade                ;DUNKERQUE           ;379.765.287;44470
Berthelette ;Eugenia   ;female;55;1/8/1969;167;68.9;83500;36 rue du Clair Bocage       ;LA SEYNE-SUR-MER    ;449.500.717;44471
Charbonneau ;Varden    ;male  ;26;4/20/1998;186;90.1;69006;2 rue Banaudon               ;LYON                ;436.370.524;44472
Bois        ;Lotye     ;female;46;4/3/1978;167;89;94270;95 rue Michel Ange           ;LE KREMLIN-BICÊTRE  ;177.318.953;44473
Paquin      ;Merci     ;female;71;8/30/1952;163;88.6;21200;26 Rue du Limas              ;BEAUNE              ;372.169.124;44474
Lacroix     ;Julienne  ;female;78;11/9/1945;168;55.5;91700;20 rue Sébastopol            ;SAINTE-GENEVIÈVE-DES;187.151.998;44475
Parenteau   ;Clarimunda;female;76;10/16/1947;164;65.6;97234;87 rue Isambard              ;FORT-DE-FRANCE      ;522.054.477;44476
Michaud     ;Leverett  ;male  ;44;11/17/1979;183;78.8;14200;40 rue des Lacs              ;HÉROUVILLE-SAINT-CLA;247.559.269;44477
Deblois     ;Royden    ;male  ;68;3/28/1956;179;72;76620;70 rue Michel Ange           ;LE HAVRE            ;202.855.965;44478
Simard      ;Ormazd    ;female;84;5/23/1939;156;76.2;16100;10 Place de la Gare          ;COGNAC              ;555.513.757;44479
Petrie      ;Jeanette  ;female;74;2/9/1950;169;59.5;97231;86 rue Adolphe Wurtz         ;LE ROBERT           ;565.155.706;44480
Poulin      ;Nicolas   ;male  ;33;3/14/1991;184;71.4;97400;90 rue Pierre Motte          ;SAINT-DENIS         ;188.284.645;44481
Henrichon   ;Paien     ;male  ;55;7/1/1968;167;101.6;60100;51 boulevard Bryas           ;CREIL               ;342.117.509;44482
Dufresne    ;Gaetan    ;male  ;85;4/21/1939;166;61.3;83130;41 rue des Soeurs            ;LA GARDE            ;489.142.538;44483
Beauchesne  ;Fauna     ;female;32;4/10/1992;170;57.2;97460;28 rue Gouin de Beauchesne   ;SAINT-PAUL          ;215.518.597;44484
Roussel     ;Jesper    ;male  ;70;9/4/1953;177;70.2;69120;80 boulevard d'Alsace        ;VAULX-EN-VELIN      ;415.779.213;44485
Bazinet     ;Cammile   ;female;40;8/9/1983;158;58.6;34090;79 rue de la Mare aux Carats ;MONTPELLIER         ;411.008.589;44486
Bizier      ;Ruby      ;female;73;12/11/1950;162;63.3;76800;56 rue du Château            ;SAINT-ÉTIENNE-DU-ROU;265.713.648;44487
Lambert     ;Océane    ;female;34;4/30/1990;171;73.6;97500;9 rue de la Hulotais         ;SAINT-PIERRE-ET-MIQU;584.683.761;44488
Duranseau   ;Amaury    ;male  ;74;8/27/1949;173;60.7;38600;72 Boulevard de Normandie    ;FONTAINE            ;436.579.192;44489
Blanchard   ;Valentine ;female;40;4/20/1984;172;83.6;4100;35 Rue de la Pompe           ;MANOSQUE            ;432.775.330;44490
Lapresse    ;Viollette ;female;69;5/2/1955;156;53;31600;68 rue des Coudriers         ;MURET               ;569.338.648;44491
Charrette   ;Jacquenett;female;81;9/6/1942;169;64.6;78150;49 boulevard Aristide Briand ;LE CHESNAY          ;157.430.042;44492
Alexandre   ;Faustin   ;male  ;76;8/11/1947;175;68;94240;91 rue du Paillle en queue   ;L'HAŸ-LES-ROSES     ;169.462.633;44493
Leblanc     ;Valiant   ;male  ;68;7/15/1955;168;85.6;63100;94 Rue de Strasbourg         ;CLERMONT-FERRAND    ;465.384.101;44494
Lagrange    ;Chapin    ;male  ;36;6/25/1987;172;97;6700;21 avenue du Marechal Juin   ;SAINT-LAURENT-DU-VAR;456.194.357;44495
Boulé       ;Melodie   ;female;28;5/27/1995;158;93.4;95000;88 boulevard Albin Durand    ;CERGY               ;187.044.462;44496
Aupry       ;Thérèse   ;female;56;1/5/1968;170;96.7;75002;79 Square de la Couronne     ;PARIS               ;150.370.610;44497
Fecteau     ;Archaimbau;male  ;41;6/20/1982;185;83.3;33160;8 rue des Dunes              ;SAINT-MÉDARD-EN-JALL;512.361.612;44498
Desilets    ;Jeanne    ;female;78;9/10/1945;153;103.2;56600;58 Place Napoléon            ;LANESTER            ;248.195.501;44499
Montminy    ;Nouel     ;male  ;29;2/18/1995;169;93.6;6150;9 Rue Marie De Médicis       ;CANNES-LA-BOCCA     ;496.621.781;44500
Tremblay    ;Lothair   ;male  ;60;8/30/1963;183;113.6;50100;83 rue Ernest Renan          ;CHERBOURG           ;281.462.516;44501
Deschênes   ;Alexandrie;female;45;8/28/1978;163;88.8;92190;35 Rue St Ferréol            ;MEUDON              ;131.944.212;44502
Trépanier   ;Nicole    ;female;30;5/28/1993;159;87.7;69120;58 boulevard d'Alsace        ;VAULX-EN-VELIN      ;453.858.255;44503
Barrientos  ;Frédéric  ;male  ;71;11/27/1952;163;73.6;91000;29 rue Charles Corbeau       ;ÉVRY                ;103.201.363;44504
Lajoie      ;Fletcher  ;male  ;65;5/11/1959;183;71.7;84300;22 rue Porte d'Orange        ;CAVAILLON           ;434.489.500;44505
Batard      ;Lirienne  ;female;29;9/10/1994;156;71.3;33110;6 boulevard Aristide Briand  ;LE BOUSCAT          ;565.569.046;44506
Ouellet     ;Jacques   ;male  ;45;12/31/1978;185;88.4;73100;59 Chemin des Bateliers      ;AIX-LES-BAINS       ;478.474.278;44507
Vadeboncoeur;Millicent ;female;39;3/10/1985;163;75;6400;42 Rue Marie De Médicis      ;CANNES              ;479.921.582;44508
Mercure     ;Ermengardi;female;79;7/11/1944;167;76.7;6220;46 avenue de Provence        ;VALLAURIS           ;475.868.818;44509
Sylvain     ;Océane    ;female;22;6/1/2001;173;84.8;78800;53 rue des Lacs              ;HOUILLES            ;198.094.685;44510
Martin      ;Germaine  ;female;82;7/9/1941;155;90.1;33400;94 rue du Faubourg National  ;TALENCE             ;568.871.469;44511
Brunelle    ;Vivienne  ;female;62;11/18/1961;170;81;75005;17 rue Nationale             ;PARIS               ;159.654.832;44512
Harquin     ;Christelle;female;24;10/30/1999;173;65.9;69150;19 Cours Marechal-Joffre     ;DÉCINES-CHARPIEU    ;493.258.004;44513
Ruel        ;Millicent ;female;81;2/6/1943;159;58.6;78100;56 rue du Château            ;SAINT-GERMAIN-EN-LAY;109.166.137;44514
Allain      ;Auguste   ;male  ;64;5/9/1960;175;94.4;64100;92 Rue du Limas              ;BAYONNE             ;513.216.017;44515
Bazin       ;Raymond   ;male  ;22;11/27/2001;179;70.1;92150;57 rue Descartes             ;SURESNES            ;156.388.752;44516
Dostie      ;Voleta    ;female;54;8/3/1969;172;99.3;67500;18 Avenue des Tuileries      ;HAGUENAU            ;386.893.562;44517
Paquette    ;Suzette   ;female;61;12/15/1962;158;80.5;71200;13 boulevard Aristide Briand ;LE CREUSOT          ;396.443.716;44518
Bérubé      ;Prunella  ;female;20;7/12/2003;156;55.5;33110;98 boulevard Aristide Briand ;LE BOUSCAT          ;587.231.815;44519
Dostie      ;Campbell  ;male  ;21;8/9/2002;178;67.6;26100;39 rue de Groussay           ;ROMANS-SUR-ISÈRE    ;410.348.592;44520
Audet       ;Alphonse  ;male  ;68;2/4/1956;182;77;38300;68 rue Petite Fusterie       ;BOURGOIN-JALLIEU    ;477.196.306;44521
Dupuis      ;Donat     ;male  ;81;3/29/1943;168;83.6;27200;62 Rue Frédéric Chopin       ;VERNON              ;247.613.290;44522
Rossignol   ;Benoît    ;male  ;49;9/15/1974;179;80.2;9000;67 rue Charles Corbeau       ;FOIX                ;535.289.173;44523
Arpin       ;Pierre    ;male  ;56;10/20/1967;176;86;29900;49 rue Victor Hugo           ;CONCARNEAU          ;236.094.157;44524
Bolduc      ;Verney    ;male  ;61;12/20/1962;184;92.4;69009;12 rue Banaudon              ;LYON                ;438.175.267;44525
Chauvet     ;Margaux   ;female;78;1/31/1946;161;107.4;59190;26 Avenue des Tuileries      ;HAZEBROUCK          ;333.543.592;44526
Déziel      ;Dominique ;female;44;8/25/1979;160;103.6;36000;62 rue du Gue Jacquet        ;CHÂTEAUROUX         ;294.322.560;44527
Begin       ;Simone    ;female;41;3/17/1983;167;86.2;47000;37 rue Gontier-Patin         ;AGEN                ;521.031.865;44528
Barrette    ;Astrid    ;female;53;8/22/1970;157;100.4;69800;65 rue de la Hulotais        ;SAINT-PRIEST        ;468.939.639;44529
Turgeon     ;Christian ;male  ;33;5/17/1990;187;69.9;97600;21 Rue de la Pompe           ;MAMOUDZOU           ;250.923.768;44530
Chnadonnet  ;Damiane   ;female;56;12/7/1967;155;97.1;92200;67 rue de Raymond Poincaré   ;NEUILLY-SUR-SEINE   ;152.205.455;44531
Pomerleau   ;Gabrielle ;female;64;1/13/1960;166;75.9;13400;25 rue de Lille              ;AUBAGNE             ;447.544.908;44532
Gilbert     ;Merle     ;male  ;75;12/16/1948;175;67;69120;22 boulevard d'Alsace        ;VAULX-EN-VELIN      ;456.935.072;44533
Soucy       ;Théodore  ;male  ;80;9/7/1943;178;83.3;67300;46 rue du Président Roosevelt;SCHILTIGHEIM        ;313.366.696;44534
Laberge     ;Dominic   ;male  ;57;8/23/1966;175;113.6;61000;68 Chemin des Bateliers      ;ALENÇON             ;230.641.771;44535
Chatigny    ;Lotye     ;female;55;1/18/1969;155;54.3;34200;86 avenue de Bouvines        ;SÈTE                ;468.311.515;44536
Deslauriers ;Bayard    ;male  ;56;11/15/1967;178;63.6;59120;40 Rue Hubert de Lisle       ;LOOS                ;388.928.194;44537
Mailly      ;Cécile    ;female;83;2/6/1941;166;86.6;93000;15 avenue de l'Amandier      ;BOBIGNY             ;171.100.511;44538
Primeau     ;Ernest    ;male  ;28;10/6/1995;174;67;75014;16 rue La Boétie             ;PARIS               ;166.000.623;44539
Chartier    ;Xavier    ;male  ;48;1/21/1976;168;114.9;94400;87 Rue Bonnet                ;VITRY-SUR-SEINE     ;160.882.419;44540
Hervé       ;Clémence  ;female;47;2/24/1977;154;85;23000;91 Avenue des Tuileries      ;GUÉRET              ;553.756.726;44541
Echeverri   ;Jacqueline;female;80;7/7/1943;153;51.6;42000;85 rue Sébastopol            ;SAINT-ÉTIENNE       ;412.811.988;44542
Pirouet     ;Huette    ;female;49;8/3/1974;164;53.5;59493;51 Place Charles de Gaulle   ;VILLENEUVE-D'ASCQ   ;336.686.950;44543
Pelletier   ;Fletcher  ;male  ;82;2/12/1942;172;67.9;91240;82 rue Gouin de Beauchesne   ;SAINT-MICHEL-SUR-ORG;147.030.108;44544
Brousseau   ;Edmee     ;female;79;6/13/1944;163;104.8;95100;29 Avenue De Marlioz         ;ARGENTEUIL          ;166.290.424;44545
Frappier    ;Antoinette;female;45;3/24/1979;162;67.4;95400;98 rue Marguerite            ;VILLIERS-LE-BEL     ;151.079.441;44546
Chicoine    ;Michèle   ;female;27;1/5/1997;173;94.5;95220;74 rue des Lacs              ;HERBLAY             ;172.693.301;44547
Houde       ;Beltane   ;male  ;74;3/31/1950;165;63.9;91300;7 Quai des Belges            ;MASSY               ;176.177.419;44548
Beaudry     ;Anaïs     ;female;23;6/23/2000;154;66;91300;16 Quai des Belges           ;MASSY               ;106.522.750;44549
Arcouet     ;Olivie    ;female;56;9/15/1967;162;86.5;45000;58 Rue Roussy                ;ORLÉANS             ;291.383.686;44550
Corbin      ;Harriette ;female;20;8/23/2003;164;84;17100;96 rue Sébastopol            ;SAINTES             ;571.130.508;44551
Bourgouin   ;Roslyn    ;male  ;38;1/9/1986;171;67.4;35700;51 rue Lenotre               ;RENNES              ;280.038.265;44552
Leduc       ;Roux      ;female;63;6/5/1960;171;70.7;59200;40 quai Saint-Nicolas        ;TOURCOING           ;370.219.592;44553
Gladu       ;Slainie   ;female;51;11/20/1972;170;66.8;46000;74 Chemin Du Lavarin Sud     ;CAHORS              ;549.200.687;44554
Deniger     ;Marcel    ;male  ;51;5/30/1972;182;71.1;31400;8 rue Pierre De Coubertin    ;TOULOUSE            ;545.266.076;44555
LaCaille    ;Claudette ;female;51;3/14/1973;171;79.6;31000;55 rue Pierre De Coubertin   ;TOULOUSE            ;545.117.260;44556
Lamy        ;Noémi     ;female;62;7/21/1961;169;69.7;97234;62 rue Isambard              ;FORT-DE-FRANCE      ;516.560.757;44557
Ouellet     ;Colette   ;female;32;1/24/1992;175;72.8;93260;8 rue du Général Ailleret    ;LES LILAS           ;195.902.456;44558
