Surname;GivenName;Gender;Age;Birthday;Centimeters;Kilograms;ZipCode;StreetAddress;City;TelephoneNumber;id
Charlesbois ;Holly     ;female;30;1/26/1994;158;66.1;60200;57 rue Victor Hugo           ;COMPIÈGNE           ;373.061.337;20163
Thibodeau   ;Sydney    ;female;57;10/28/1966;158;53.3;75004;52 rue Nationale             ;PARIS               ;165.907.032;20164
Gauthier    ;Victoire  ;female;79;7/17/1944;168;74.5;92170;16 boulevard d'Alsace        ;VANVES              ;143.800.534;20165
Jobin       ;Marine    ;female;33;11/10/1990;154;81.3;77350;91 rue Goya                  ;LE MÉE-SUR-SEINE    ;180.451.589;20166
Deniger     ;Emmeline  ;female;51;5/25/1972;170;51.5;59120;9 Rue Hubert de Lisle        ;LOOS                ;314.403.814;20167
Hervé       ;Arno      ;male  ;36;8/19/1987;187;68.7;57600;66 Boulevard de Normandie    ;FORBACH             ;333.652.130;20168
Perreault   ;Alphonse  ;male  ;71;3/29/1953;166;94.7;59120;75 Rue Hubert de Lisle       ;LOOS                ;399.580.465;20169
Simon       ;Josette   ;female;52;7/3/1971;154;90.4;30900;24 boulevard de Prague       ;NÎMES               ;436.129.340;20170
Durand      ;Lance     ;male  ;48;3/9/1976;184;83;21000;7 rue des lieutemants Thomazo;DIJON               ;371.625.205;20171
Pariseau    ;Latimer   ;male  ;53;10/25/1970;166;76.4;78100;64 rue du Château            ;SAINT-GERMAIN-EN-LAY;147.252.810;20172
Bonsaint    ;Talon     ;male  ;53;5/19/1970;170;87;87000;53 Chemin Challet            ;LIMOGES             ;543.984.566;20173
Bourque     ;Armina    ;female;66;2/12/1958;167;63.6;93290;78 avenue Jean Portalis      ;TREMBLAY-EN-FRANCE  ;139.040.497;20174
Léveillé    ;Senior    ;male  ;37;8/27/1986;180;97.2;95170;88 Cours Marechal-Joffre     ;DEUIL-LA-BARRE      ;142.635.805;20175
Briard      ;Olivier   ;male  ;42;3/24/1982;185;80;73100;82 Chemin des Bateliers      ;AIX-LES-BAINS       ;426.554.135;20176
Montminy    ;Mercer    ;male  ;38;2/10/1986;178;103.9;79000;70 boulevard de Prague       ;NIORT               ;519.393.128;20177
Dufour      ;Namo      ;male  ;27;8/27/1996;177;82.5;97470;29 rue des Nations Unies     ;SAINT-BENOÎT        ;232.069.137;20178
Cadieux     ;Rive      ;female;52;2/19/1972;159;75.7;12100;98 rue Bonneterie            ;MILLAU              ;570.610.365;20179
Ratté       ;Onfroi    ;male  ;38;8/22/1985;168;91.2;4100;91 Rue de la Pompe           ;MANOSQUE            ;427.980.381;20180
Bondy       ;Richard   ;male  ;56;6/26/1967;168;104.2;78990;13 Avenue Millies Lacroix    ;ÉLANCOURT           ;182.744.012;20181
Gabriaux    ;Mirabelle ;female;67;7/31/1956;159;55.7;44100;27 place Stanislas           ;NANTES              ;290.474.637;20182
Frappier    ;Soren     ;male  ;80;8/18/1943;169;94.6;92120;52 rue de la Mare aux Carats ;MONTROUGE           ;140.603.383;20183
Lebrun      ;Florus    ;male  ;37;11/16/1986;172;115.2;94500;59 place Maurice-Charretier  ;CHAMPIGNY-SUR-MARNE ;106.325.337;20184
Bisson      ;Arber     ;male  ;45;12/11/1978;167;78.8;83200;23 rue du Fossé des Tanneurs ;TOULON              ;481.652.046;20185
Clément     ;Véronique ;female;80;10/15/1943;162;61.7;57000;19 rue Reine Elisabeth       ;METZ                ;344.163.011;20186
Clavette    ;Hilaire   ;female;68;11/12/1955;166;92.5;97420;6 rue Adolphe Wurtz          ;LE PORT             ;245.594.843;20187
Grimard     ;Trinette  ;female;52;3/30/1972;157;64.8;75008;47 Place de la Madeleine     ;PARIS               ;178.709.429;20188
Charron     ;Odo       ;male  ;39;4/13/1985;177;111.5;14000;57 Chemin Du Lavarin Sud     ;CAEN                ;297.634.779;20189
Desforges   ;Delit     ;female;50;8/21/1973;173;75.2;91190;85 rue Saint Germain         ;GIF-SUR-YVETTE      ;162.050.478;20190
Devoe       ;Benjamin  ;male  ;71;4/15/1953;175;94.8;13016;74 Quai des Belges           ;MARSEILLE           ;449.366.287;20191
Tachel      ;Christian ;male  ;51;7/29/1972;179;115.8;77000;97 rue Reine Elisabeth       ;MELUN               ;164.587.790;20192
Cailot      ;Ranger    ;male  ;79;11/5/1944;167;73.8;20000;91 Chemin des Bateliers      ;AJACCIO             ;476.597.750;20193
Jalbert     ;Simone    ;female;74;4/23/1950;151;86.9;44600;94 rue Gouin de Beauchesne   ;SAINT-NAZAIRE       ;255.754.501;20194
de Launay   ;Laure     ;female;83;3/14/1941;170;92.8;49100;71 Chemin Des Bateliers      ;ANGERS              ;240.618.640;20195
Noël        ;Nicholas  ;male  ;51;12/9/1972;174;111.2;97480;17 rue du Château            ;SAINT-JOSEPH        ;232.599.255;20196
Godin       ;Tristan   ;male  ;66;8/20/1957;179;96.2;57000;15 rue Reine Elisabeth       ;METZ                ;394.403.800;20197
Chaloux     ;Onfroi    ;male  ;46;7/30/1977;177;100.9;87280;74 rue Léon Dierx            ;LIMOGES             ;530.102.815;20198
Bonenfant   ;Archard   ;male  ;72;2/19/1952;183;61.4;13500;8 Quai des Belges            ;MARTIGUES           ;401.932.843;20199
LaGarde     ;Eugenia   ;female;70;1/23/1954;153;99.1;92400;71 boulevard Bryas           ;COURBEVOIE          ;141.716.043;20200
Bérard      ;Raymond   ;male  ;31;9/16/1992;173;80.4;91000;95 rue Gustave Eiffel        ;RIS-ORANGIS         ;120.179.680;20201
Lemieux     ;Alexandre ;male  ;72;2/12/1952;182;72.4;17100;1 rue Sébastopol             ;SAINTES             ;563.949.875;20202
Lanoie      ;Ferrau    ;male  ;56;6/14/1967;175;89.8;78400;88 rue du Gue Jacquet        ;CHATOU              ;186.966.159;20203
Marquis     ;Agnès     ;female;84;4/6/1940;163;88.9;75012;80 Place de la Madeleine     ;PARIS               ;172.406.389;20204
Deslauriers ;Onfroi    ;male  ;28;10/22/1995;190;104.6;32000;15 rue Sadi Carnot           ;AUCH                ;533.559.958;20205
L'Angelier  ;Jay       ;male  ;20;6/10/2003;174;81.2;13011;5 boulevard de la Liberation ;MARSEILLE           ;442.898.775;20206
Rouleau     ;Inès      ;female;78;9/25/1945;164;49.6;33150;35 rue Porte d'Orange        ;CENON               ;583.311.555;20207
Bazin       ;Agnès     ;female;80;3/27/1944;151;83;34090;56 rue de la Mare aux Carats ;MONTPELLIER         ;489.678.771;20208
Séguin      ;Orva      ;female;81;10/27/1942;163;63.7;91230;47 Rue de Verdun             ;MONTGERON           ;177.797.009;20209
Quiron      ;Thibaut   ;male  ;54;1/10/1970;169;87.2;97100;13 Rue du Limas              ;BASSE-TERRE         ;510.707.492;20210
Labrosse    ;Marjolaine;female;59;5/10/1965;167;55.2;92390;82 place de Miremont         ;VILLENEUVE-LA-GARENN;141.557.196;20211
Bernard     ;Karel     ;male  ;51;12/7/1972;169;110.2;77190;51 boulevard Bryas           ;DAMMARIE-LES-LYS    ;198.822.531;20212
Villeneuve  ;Jesper    ;male  ;30;8/14/1993;180;74.1;34070;32 rue de la Mare aux Carats ;MONTPELLIER         ;465.476.999;20213
Édouard     ;Leverett  ;male  ;78;1/25/1946;165;86.1;28100;98 rue Cazade                ;DREUX               ;268.608.665;20214
Crête       ;Marsilius ;male  ;31;7/13/1992;177;86.7;59640;36 Avenue Millies Lacroix    ;DUNKERQUE           ;364.412.491;20215
Chatigny    ;Sydney    ;female;64;6/30/1959;166;83.6;31300;48 rue Pierre De Coubertin   ;TOULOUSE            ;538.786.086;20216
Plourde     ;Antoinette;female;77;9/29/1946;150;93.1;13500;55 Quai des Belges           ;MARTIGUES           ;457.389.203;20217
Lalonde     ;Lyle      ;male  ;73;4/26/1951;170;105.9;78180;75 Avenue des Pr'es          ;MONTIGNY-LE-BRETONNE;163.762.228;20218
Quessy      ;Raina     ;female;30;4/24/1994;168;84.3;68300;54 avenue du Marechal Juin   ;SAINT-LOUIS         ;376.504.988;20219
Cyr         ;Lucas     ;male  ;53;2/9/1971;179;92;42100;26 rue du Château            ;SAINT-ÉTIENNE       ;463.324.943;20220
Busson      ;Virginie  ;female;78;1/20/1946;156;94.5;73100;45 Chemin des Bateliers      ;AIX-LES-BAINS       ;426.826.102;20221
Batard      ;Gauthier  ;male  ;77;1/14/1947;176;59.6;93400;73 rue Gouin de Beauchesne   ;SAINT-OUEN          ;159.516.840;20222
Duval       ;Arianne   ;female;50;9/22/1973;159;84.7;78170;54 rue des Soeurs            ;LA CELLE-SAINT-CLOUD;111.526.395;20223
Boutot      ;Daisi     ;female;81;8/30/1942;169;75.3;34080;80 rue de la Mare aux Carats ;MONTPELLIER         ;409.821.714;20224
Robillard   ;Galatee   ;female;19;5/23/2004;161;59.6;86000;40 rue de la Boétie          ;POITIERS            ;503.317.443;20225
Durand      ;Fabienne  ;female;37;5/19/1986;170;54.2;75004;69 rue Nationale             ;PARIS               ;116.552.721;20226
Côté        ;Brigliador;male  ;25;8/25/1998;189;63.3;75019;12 Faubourg Saint Honoré     ;PARIS               ;185.568.665;20227
Sylvain     ;Pensee    ;female;33;3/10/1991;159;84.7;59600;7 Quai des Belges            ;MAUBEUGE            ;352.220.320;20228
Jardine     ;Olympia   ;female;80;12/10/1943;167;81.9;77100;33 Quai des Belges           ;MEAUX               ;108.151.032;20229
Franchet    ;Bradamate ;female;78;1/18/1946;170;73.4;3200;33 Rue Frédéric Chopin       ;VICHY               ;484.316.268;20230
Arcouet     ;Agathe    ;female;44;12/30/1979;160;55.8;38300;95 rue Petite Fusterie       ;BOURGOIN-JALLIEU    ;451.679.130;20231
Dumoulin    ;Rémy      ;male  ;30;5/8/1994;186;101.2;13012;44 boulevard de la Liberation;MARSEILLE           ;445.661.117;20232
Gareau      ;Julien    ;male  ;64;2/22/1960;182;86.2;69140;55 rue Gustave Eiffel        ;RILLIEUX-LA-PAPE    ;410.812.040;20233
Létourneau  ;David     ;male  ;41;10/13/1982;186;91.2;44230;65 rue des six frères Ruellan;SAINT-SÉBASTIEN-SUR-;227.293.392;20234
Séguin      ;Leroy     ;male  ;76;9/7/1947;168;84.3;92140;89 Rue de Strasbourg         ;CLAMART             ;184.822.584;20235
Ayot        ;Odelette  ;female;48;7/18/1975;173;61.5;59760;22 avenue Ferdinand de Lessep;GRANDE-SYNTHE       ;275.262.136;20236
Jodoin      ;Chantal   ;female;35;12/15/1988;170;98.8;95130;81 rue Isambard              ;FRANCONVILLE-LA-GARE;101.070.694;20237
Chabot      ;Arber     ;male  ;59;4/15/1965;172;89.1;61000;5 Chemin des Bateliers       ;ALENÇON             ;295.318.613;20238
Garreau     ;Anton     ;male  ;74;9/1/1949;183;97.5;86000;65 rue de la Boétie          ;POITIERS            ;556.292.285;20239
Lacharité   ;Charmaine ;female;75;11/17/1948;158;59.8;34500;86 rue Marie de Médicis      ;BÉZIERS             ;404.224.094;20240
Lagacé      ;D'Arcy    ;male  ;36;9/12/1987;174;90.4;35300;40 rue Isambard              ;FOUGÈRES            ;251.073.443;20241
David       ;Éric      ;male  ;37;4/23/1987;182;68.9;3000;19 rue des Coudriers         ;MOULINS             ;460.368.532;20242
Plouffe     ;Charlot   ;male  ;70;2/5/1954;178;104.4;13009;50 cours Franklin Roosevelt  ;MARSEILLE           ;462.751.066;20243
Lamare      ;Madeleine ;female;48;2/15/1976;164;70.1;97400;44 rue Pierre Motte          ;SAINT-DENIS         ;195.182.039;20244
Therrien    ;Carole    ;female;46;8/16/1977;172;57.3;91220;88 rue Grande Fusterie       ;BRÉTIGNY-SUR-ORGE   ;132.993.740;20245
Vertefeuille;Aubert    ;male  ;23;9/22/2000;187;65.6;42300;91 rue Gustave Eiffel        ;ROANNE              ;464.202.019;20246
Chrétien    ;Grégoire  ;male  ;74;6/15/1949;169;102.4;75010;91 Place de la Madeleine     ;PARIS               ;119.276.798;20247
Bourgeau    ;Beaufort  ;male  ;76;12/12/1947;164;88.8;38300;45 rue Petite Fusterie       ;BOURGOIN-JALLIEU    ;478.298.915;20248
Paquin      ;Patience  ;female;71;11/30/1952;169;72.8;92350;66 rue Adolphe Wurtz         ;LE PLESSIS-ROBINSON ;107.931.859;20249
Bériault    ;Martine   ;female;39;12/31/1984;174;49.8;97438;86 rue Sébastopol            ;SAINTE-MARIE        ;507.049.177;20250
Bertrand    ;Yseult    ;female;50;2/24/1974;168;52.4;92230;68 rue Saint Germain         ;GENNEVILLIERS       ;186.907.118;20251
Sanschagrin ;Julien    ;male  ;63;3/4/1961;176;91.3;87280;7 rue Léon Dierx             ;LIMOGES             ;597.535.074;20252
De La Vergne;Isaac     ;male  ;62;2/16/1962;171;79.8;6160;47 rue des Soeurs            ;JUAN-LES-PINS       ;480.296.736;20253
Grimard     ;Jesper    ;male  ;58;2/23/1966;181;87;34080;51 rue de la Mare aux Carats ;MONTPELLIER         ;437.346.376;20254
Gingras     ;Dorothée  ;female;71;1/7/1953;170;61.4;59220;29 Cours Marechal-Joffre     ;DENAIN              ;387.107.752;20255
Desrosiers  ;Yvon      ;male  ;78;6/25/1945;181;92.6;88100;89 rue Pierre Motte          ;SAINT-DIÉ           ;333.567.567;20256
Melanson    ;Archaimbau;male  ;22;8/9/2001;189;69.2;6220;42 avenue de Provence        ;VALLAURIS           ;409.371.552;20257
Bourassa    ;Jacqueline;female;71;10/2/1952;152;77.9;93210;52 rue de l'Aigle            ;LA PLAINE-SAINT-DENI;108.469.202;20258
Benoit      ;Catherine ;female;69;4/23/1955;157;62.8;57600;23 Boulevard de Normandie    ;FORBACH             ;306.780.765;20259
Édouard     ;Verney    ;male  ;44;12/11/1979;168;87.2;33170;39 avenue Ferdinand de Lessep;GRADIGNAN           ;580.640.819;20260
Beauchamp   ;Charmaine ;female;74;6/10/1949;153;96.6;42100;33 rue du Château            ;SAINT-ÉTIENNE       ;430.641.983;20261
Chartier    ;Laurent   ;male  ;38;9/18/1985;170;100.4;26100;6 rue de Groussay            ;ROMANS-SUR-ISÈRE    ;427.804.743;20262
Robert      ;Erembourg ;female;72;7/15/1951;152;95.5;91190;52 rue Saint Germain         ;GIF-SUR-YVETTE      ;147.763.612;20263
Courtois    ;Gifford   ;male  ;52;5/31/1971;174;87.4;95160;99 Avenue des Pr'es          ;MONTMORENCY         ;156.134.876;20264
Dostie      ;Alphonse  ;male  ;20;5/1/2004;166;72.1;13005;1 rue Beauvau                ;MARSEILLE           ;424.186.048;20265
Narcisse    ;Germain   ;male  ;26;12/7/1997;185;63.2;87000;13 Chemin Challet            ;LIMOGES             ;503.310.368;20266
Lagueux     ;Vachel    ;male  ;69;1/12/1955;173;67.2;74100;73 Avenue De Marlioz         ;ANNEMASSE           ;406.320.479;20267
Salois      ;Iven      ;male  ;71;1/19/1953;177;99.2;30900;57 boulevard de Prague       ;NÎMES               ;489.347.460;20268
LaCaille    ;Paige     ;female;23;5/27/2000;175;97.1;62700;65 rue Grande Fusterie       ;BRUAY-LA-BUISSIÈRE  ;227.937.268;20269
Charrette   ;Allyriane ;female;32;4/14/1992;155;66.6;20000;17 Chemin des Bateliers      ;AJACCIO             ;479.745.261;20270
Giguère     ;Porter    ;male  ;73;10/31/1950;171;93.2;38130;48 Avenue Millies Lacroix    ;ÉCHIROLLES          ;411.056.145;20271
Jodoin      ;Cheney    ;male  ;45;10/16/1978;176;112.2;94260;1 rue Isambard               ;FRESNES             ;142.494.117;20272
Bazin       ;Felicien  ;male  ;23;11/29/2000;175;65.6;92360;99 Rue St Ferréol            ;MEUDON-LA-FORÊT     ;174.732.792;20273
Laderoute   ;Émile     ;male  ;54;3/12/1970;171;98.8;14000;97 Chemin Du Lavarin Sud     ;CAEN                ;205.978.992;20274
Dupuis      ;Cerise    ;female;47;5/10/1977;164;97;13140;4 rue Bonneterie             ;MIRAMAS             ;405.102.881;20275
De La Vergne;Flordelis ;female;37;5/29/1986;172;93.2;28100;98 rue Cazade                ;DREUX               ;219.413.982;20276
Montminy    ;Fabienne  ;female;46;8/9/1977;163;68.5;94170;22 rue Goya                  ;LE PERREUX-SUR-MARNE;135.295.734;20277
Parmentier  ;Robinette ;female;36;11/24/1987;175;79.6;2100;18 rue de la Hulotais        ;SAINT-QUENTIN       ;333.026.998;20278
Bazin       ;Granville ;male  ;67;8/15/1956;165;104.2;12000;22 rue de Groussay           ;RODEZ               ;509.994.131;20279
Bolduc      ;Amedee    ;female;26;1/11/1998;162;82.7;95200;62 rue des six frères Ruellan;SARCELLES           ;130.981.207;20280
Landry      ;Charline  ;female;59;12/20/1964;159;61.9;83300;76 rue des lieutemants Thomaz;DRAGUIGNAN          ;402.240.030;20281
Baril       ;Hilaire   ;female;45;4/18/1979;169;60;91940;58 rue du Paillle en queue   ;LES ULIS            ;162.830.859;20282
Veronneau   ;Brice     ;male  ;38;4/11/1986;187;109;93190;93 rue Léon Dierx            ;LIVRY-GARGAN        ;142.368.473;20283
Labonté     ;Germain   ;male  ;35;9/9/1988;188;107.1;59280;76 rue de Lille              ;ARMENTIÈRES         ;353.554.655;20284
Jomphe      ;Favor     ;female;38;1/20/1986;167;52.7;92260;32 Boulevard de Normandie    ;FONTENAY-AUX-ROSES  ;185.224.289;20285
Leclair     ;Laurent   ;male  ;80;12/17/1943;172;70.3;94210;6 rue du Clair Bocage        ;LA VARENNE-SAINT-HIL;191.975.834;20286
Barrientos  ;Marie     ;female;32;2/7/1992;166;97.3;88000;15 Rue du Palais             ;ÉPINAL              ;372.565.468;20287
Harquin     ;Laetitia  ;female;82;8/11/1941;170;64.3;97150;3 rue des Dunes              ;SAINT-MARTIN        ;533.775.102;20288
Fréchette   ;Laurent   ;male  ;50;11/12/1973;181;77.7;21000;53 rue des lieutemants Thomaz;DIJON               ;356.879.169;20289
Parenteau   ;Sylvie    ;female;24;8/7/1999;168;97.4;6220;69 avenue de Provence        ;VALLAURIS           ;411.738.058;20290
Ruais       ;Auda      ;female;21;6/29/2002;164;90.1;22000;32 rue des Nations Unies     ;SAINT-BRIEUC        ;298.580.085;20291
Angélil     ;Lance     ;male  ;60;8/1/1963;183;105.9;62300;13 rue du Général Ailleret   ;LENS                ;388.490.896;20292
Masson      ;Franck    ;male  ;32;2/9/1992;172;96.7;92210;56 rue des Nations Unies     ;SAINT-CLOUD         ;128.663.028;20293
Lajoie      ;Forrest   ;male  ;81;9/28/1942;180;71.3;94170;79 rue Goya                  ;LE PERREUX-SUR-MARNE;191.749.687;20294
Lemelin     ;Donatien  ;male  ;22;4/4/2002;178;74.2;59760;75 avenue Ferdinand de Lessep;GRANDE-SYNTHE       ;286.926.271;20295
Lanctot     ;Bradamate ;female;44;7/31/1979;173;100.6;22000;71 rue des Nations Unies     ;SAINT-BRIEUC        ;289.291.987;20296
Charlesbois ;William   ;male  ;52;11/16/1971;178;102.3;93420;84 place de Miremont         ;VILLEPINTE          ;161.927.598;20297
Thibault    ;Jeanne    ;female;40;8/22/1983;167;81;49400;61 rue du Président Roosevelt;SAUMUR              ;228.826.793;20298
Benjamin    ;Robert    ;male  ;85;2/1/1939;163;78.2;77350;24 rue Goya                  ;LE MÉE-SUR-SEINE    ;110.043.751;20299
de Launay   ;Hardouin  ;male  ;38;2/22/1986;169;72.6;59190;40 Avenue des Tuileries      ;HAZEBROUCK          ;359.824.337;20300
Lapointe    ;Octave    ;male  ;63;7/13/1960;170;93.2;97438;15 rue Sébastopol            ;SAINTE-MARIE        ;509.974.932;20301
CinqMars    ;Quennel   ;male  ;35;2/18/1989;169;109.1;83160;86 rue du Clair Bocage       ;LA VALETTE-DU-VAR   ;404.660.338;20302
Sevier      ;Talon     ;male  ;51;3/8/1973;184;100;95400;57 rue Marguerite            ;VILLIERS-LE-BEL     ;191.122.549;20303
Brousse     ;Felicien  ;male  ;33;9/14/1990;175;73.5;50100;88 rue Ernest Renan          ;CHERBOURG           ;239.613.328;20304
Duhamel     ;Vedette   ;female;75;8/13/1948;152;79;6130;24 avenue Ferdinand de Lessep;GRASSE              ;422.241.057;20305
Covillon    ;Tilly     ;female;75;12/15/1948;154;68.6;62110;3 rue des Lacs               ;HÉNIN-BEAUMONT      ;322.082.564;20306
Ricard      ;Trinette  ;female;83;4/6/1941;158;72.1;92360;31 Rue St Ferréol            ;MEUDON-LA-FORÊT     ;102.819.348;20307
Ratté       ;Javier    ;male  ;70;7/24/1953;173;81;93380;50 rue Clement Marot         ;PIERREFITTE-SUR-SEIN;176.586.123;20308
Dupéré      ;Arienne   ;female;61;7/12/1962;168;83.3;73000;86 boulevard Albin Durand    ;CHAMBÉRY            ;436.710.826;20309
Pelchat     ;Minette   ;female;38;11/21/1985;156;70;21200;64 Rue du Limas              ;BEAUNE              ;347.858.975;20310
D'Aubigné   ;Susanne   ;female;42;12/18/1981;170;86.4;20000;10 Chemin des Bateliers      ;AJACCIO             ;473.213.950;20311
Pouliotte   ;Fantina   ;female;62;10/17/1961;167;74.4;69008;2 rue Banaudon               ;LYON                ;415.144.200;20312
Charpentier ;Arnaud    ;male  ;73;1/6/1951;175;103;59280;48 rue de Lille              ;ARMENTIÈRES         ;373.599.820;20313
